genes	logFC	logCPM	F	PValue	FDR	DE
ENSMUSG00000098024	Gm27003	0.0876754011113165	0.539581216342785	0.126309175922327	0.723642616212139	0.876092284735634	NS
ENSMUSG00000039349	C130074G19Rik	0.30128384499613	0.257993614749716	0.126308440258185	0.723643387145273	0.876092284735634	NS
ENSMUSG00000110945	Gm9856	-0.0489735111932735	2.02216641276243	0.126229958898444	0.723725645589214	0.876092284735634	NS
ENSMUSG00000109555	Gm44891	-0.191642556203883	-0.446667446680409	0.126225511595311	0.723730307792028	0.876092284735634	NS
ENSMUSG00000037824	Tspan14	-0.0201916175172053	4.83077509008163	0.126003250535522	0.72396342694049	0.876321604397256	NS
ENSMUSG00000097101	1810034E14Rik	0.193569712480875	-0.817212111923148	0.125950640407808	0.724018641163354	0.87633556434505	NS
ENSMUSG00000030231	Plekha5	-0.0169609793119089	5.15341462942461	0.125739393525455	0.724240475403401	0.876498892866233	NS
ENSMUSG00000083391	Gm14148	-0.0879285524624243	-1.00172255255739	0.125713586283239	0.724267590464613	0.876498892866233	NS
ENSMUSG00000098149	Gapdh-ps14	0.190334877977611	-1.03350616386242	0.125697351209606	0.724284649882186	0.876498892866233	NS
ENSMUSG00000057329	Bcl2	0.0282252980576476	3.35062559343238	0.125354376180612	0.724645330364648	0.876835004444952	NS
ENSMUSG00000025086	Trub1	-0.0182470730095809	5.31642744006355	0.125350125191238	0.724649804291561	0.876835004444952	NS
ENSMUSG00000102415	A430110C17Rik	0.144930921602925	-0.753049106855307	0.125278904681004	0.724724772590075	0.876872829606301	NS
ENSMUSG00000035629	Rubcn	-0.0393969417733345	2.48935050459434	0.12515953378288	0.724850478951654	0.876934148298772	NS
ENSMUSG00000042116	Vwa1	-0.118619483584876	-0.188514067720297	0.125128565143274	0.724883102251286	0.876934148298772	NS
ENSMUSG00000108049	Gm44168	0.101011435885621	-1.0262307020203	0.125128309591681	0.724908100888398	0.876934148298772	NS
ENSMUSG00000088359	Gm24009	0.203850953931849	-1.14364267224167	0.125064792553626	0.724950296557429	0.876934148298772	NS
ENSMUSG00000021668	Polk	-0.0419975895699394	2.90542819731222	0.124829480165165	0.72519840182412	0.8771813781138	NS
ENSMUSG00000072772	Grcc10	-0.0449739682941431	1.61661043429799	0.124555293746596	0.725487827146384	0.877440613556799	NS
ENSMUSG00000115424	D130079A08Rik	-0.162868249369853	-1.80132155611551	0.124586437597256	0.725505199267084	0.877440613556799	NS
ENSMUSG00000029465	Arpc3	0.0164939530956762	6.57421392207547	0.124502183440033	0.725543930729426	0.877440613556799	NS
ENSMUSG00000036002	Fam214b	0.0643139357551368	1.20186486955925	0.124352913902264	0.725701685259329	0.877537052743464	NS
ENSMUSG00000083841	Gm1947	-0.108234238970353	-1.03144615642594	0.124334721798608	0.725720918753703	0.877537052743464	NS
ENSMUSG00000035845	Alg12	-0.0376865209412431	2.62975335113909	0.124302585281585	0.725754898769791	0.877537052743464	NS
ENSMUSG00000030074	Gxylt2	0.103902459487175	0.706963729201948	0.1242394789641	0.725821639555591	0.877564860649928	NS
ENSMUSG00000118238	AC126944.1	0.0838903232327241	-0.389734542386145	0.124188596994519	0.725875465861426	0.877577051712181	NS
ENSMUSG00000042694	Stn1	-0.0159263310754074	5.0945411822747	0.124117230957797	0.725950982492373	0.877615463137209	NS
ENSMUSG00000050890	Pdik1l	-0.0262248388834092	3.94899237591447	0.1240711966479	0.725999707094583	0.877621482509733	NS
ENSMUSG00000051397	Tacstd2	-0.0319052925600217	0.0373162978024454	0.124147917666967	0.726174822336624	0.87778027870804	NS
ENSMUSG00000038290	Smg6	0.022752516007708	4.46731745117346	0.123753286553092	0.726336474365771	0.877922782788655	NS
ENSMUSG00000094786	Gm14403	0.0557264724175972	1.61461803621263	0.123704387218425	0.726388317411937	0.87793255159457	NS
ENSMUSG00000074519	Zfp971	0.0606402542566645	2.06977833860538	0.123338721356296	0.726776362258629	0.878348637327266	NS
ENSMUSG00000082879	Gm13525	0.251780467799477	-1.24454603544912	0.123121350981866	0.727007342676598	0.87857486348882	NS
ENSMUSG00000052955	Cpvl	0.310550963947862	-1.82991959959344	0.123044951102785	0.727220814939154	0.878779905391478	NS
ENSMUSG00000074800	Gm4149	0.0379724096771891	2.34378437470836	0.12264392165528	0.727515471391359	0.878987557675729	NS
ENSMUSG00000078486	Perm1	0.171107451385048	-0.595675687999579	0.122640804265974	0.727518792885341	0.878987557675729	NS
ENSMUSG00000108860	Gm6070	0.0836716378586338	-0.444309795177815	0.12263325847938	0.727526832913383	0.878987557675729	NS
ENSMUSG00000006641	Slc5a6	0.0366383813168834	3.14061232095357	0.122527273290621	0.727639789429821	0.878987557675729	NS
ENSMUSG00000113341	9430031K09Rik	-0.149212421921918	-1.27140177717414	0.122521779815984	0.727645645742869	0.878987557675729	NS
ENSMUSG00000114558	Gm9570	-0.04053499665234	-0.740541265478345	0.122403239563357	0.727772051437991	0.878987557675729	NS
ENSMUSG00000040528	Milr1	0.293452298626679	-1.11212494892961	0.122579892302402	0.72777607785356	0.878987557675729	NS
ENSMUSG00000057378	Ryr3	-0.0975288894092089	-0.165680842930155	0.122331704528139	0.727848366300656	0.878987557675729	NS
ENSMUSG00000112237	D630033A02Rik	-0.0538172417435643	0.994878191070314	0.122316853344911	0.72786421295456	0.878987557675729	NS
ENSMUSG00000035776	Cd99l2	0.0336666270122251	3.18434864222746	0.122307468385571	0.727874227542804	0.878987557675729	NS
ENSMUSG00000035004	Igsf6	-0.0447267025200008	0.0944563168245188	0.122307116061457	0.727874603512456	0.878987557675729	NS
ENSMUSG00000031727	Pmfbp1	0.845512129844013	-2.01675312259297	0.122458313338956	0.727971170711326	0.879032400806084	NS
ENSMUSG00000025089	Gfra1	0.313624959231724	0.200018247180304	0.12226146666501	0.727999368925984	0.879032400806084	NS
ENSMUSG00000023967	Mrps18a	-0.0141232566115046	7.51999773891359	0.122003088480194	0.728199262505265	0.879220847639662	NS
ENSMUSG00000100199	Gm20324	0.062418286239233	1.45211376211367	0.121758616191253	0.728460654702993	0.879483520169191	NS
ENSMUSG00000098224	Gm7985	-0.0748470819480796	0.224257608445889	0.121642346845146	0.728585074516653	0.879547378599676	NS
ENSMUSG00000115314	Gm48966	0.250364320891986	-1.4906964125071	0.121648558783848	0.728602775851532	0.879547378599676	NS
ENSMUSG00000027368	Dusp2	-0.0769331333428183	1.46632465132944	0.121566047297686	0.72867341605713	0.879547378599676	NS
ENSMUSG00000023052	Npff	0.154684481359355	-1.08932406614518	0.121545358032348	0.728688913353864	0.879547378599676	NS
ENSMUSG00000028914	Casp9	-0.0293487745706755	3.24020491065026	0.121432025763251	0.728810308924011	0.879597519044255	NS
ENSMUSG00000111481	Gm47652	0.134529572617642	-0.385500953929598	0.121404495184184	0.728839807839551	0.879597519044255	NS
ENSMUSG00000081805	Gm14335	0.0919248348174214	-0.0954137967624468	0.121383799490612	0.728861985673995	0.879597519044255	NS
ENSMUSG00000046096	Mosmo	-0.0183998203156172	4.62369965705475	0.12131794034809	0.728932575514686	0.879612455979199	NS
ENSMUSG00000038984	Tspyl5	-0.0549676580457496	1.65891497113639	0.121285252414604	0.728967619432265	0.879612455979199	NS
ENSMUSG00000028530	Jak1	0.0169241684043766	5.27234588352842	0.121249553882421	0.729005896997614	0.879612455979199	NS
ENSMUSG00000018845	Unc45b	-0.148246430523428	-1.32837704244912	0.121098076641844	0.729168388122909	0.879755605155268	NS
ENSMUSG00000024037	Wdr4	0.0181655368023614	5.89282415640452	0.120896926073052	0.729384340817546	0.879888036341718	NS
ENSMUSG00000003752	Itpkc	-0.0834271688338089	0.543387730157108	0.120881203530109	0.729401228837136	0.879888036341718	NS
ENSMUSG00000096449	Gm4076	-0.0465215687594195	1.00032820344069	0.120873292772293	0.729409726467905	0.879888036341718	NS
ENSMUSG00000086212	Mkln1os	-0.182079065977429	-1.06429830749364	0.120664926159305	0.729633663618973	0.880086566221252	NS
ENSMUSG00000086533	Mypopos	0.116578401155291	-0.252111524507212	0.120599158748424	0.729704390669844	0.880086566221252	NS
ENSMUSG00000026792	Lrsam1	0.0427693951810055	2.00112031317686	0.120597747287454	0.729705908808908	0.880086566221252	NS
ENSMUSG00000097997	Gm27017	0.107214397117631	-0.399337128238916	0.120548066699687	0.729759350605235	0.880098111923188	NS
ENSMUSG00000060771	Tsga10	-0.0383320113114373	2.51337247751157	0.120431599111235	0.729884684174365	0.880196353324483	NS
ENSMUSG00000112398	9230102K24Rik	1.0234315259338	-0.827265574740778	0.120772851962644	0.729963776891932	0.880238822624629	NS
ENSMUSG00000038615	Nfe2l1	-0.0198149801022298	4.59709778731659	0.120173473757188	0.730162701696717	0.880417461231072	NS
ENSMUSG00000036376	Abt1	0.0145117497577172	6.06007542124503	0.120139157394348	0.73019968783889	0.880417461231072	NS
ENSMUSG00000044041	Krt13	0.137268884900765	-0.367680961259498	0.119953605541002	0.730399778182401	0.880605790258133	NS
ENSMUSG00000037608	Bclaf1	-0.00976867204572164	7.85316173437193	0.119810143769715	0.730554599611362	0.88073952150731	NS
ENSMUSG00000031644	Nek1	0.027507077509531	4.68034933206485	0.119615009373556	0.730782375692822	0.880887062297735	NS
ENSMUSG00000032244	Fem1b	0.0134351985558442	6.31067532040356	0.119575207763976	0.73080836314379	0.880887062297735	NS
ENSMUSG00000104851	E030026E10Rik	-0.0373624924247615	-0.233141969720081	0.119595155206609	0.730810931076933	0.880887062297735	NS
ENSMUSG00000021097	Clmn	-0.0470403506016895	1.90650975191517	0.119534266041294	0.730852614492364	0.880887062297735	NS
ENSMUSG00000095325	Zfp870	-0.0337054426013592	3.0292456618533	0.119489321744075	0.730901201760039	0.880892701532495	NS
ENSMUSG00000025645	Ccdc51	-0.0247670114978394	3.71506153996377	0.119404604744505	0.730992813384078	0.880899017214892	NS
ENSMUSG00000031170	Slc38a5	0.0639383142814162	3.91170541218862	0.119732121581055	0.73099425972453	0.880899017214892	NS
ENSMUSG00000104063	Pcdhgb7	0.199870115624863	-0.285346796673891	0.119047168601247	0.731379740932846	0.881293673517837	NS
ENSMUSG00000020806	Rhbdf2	0.0443255632381216	1.93294879418004	0.119019597970028	0.731409613402053	0.881293673517837	NS
ENSMUSG00000022861	Dgkg	0.166325601168513	-1.2250914654783	0.118933867875902	0.731502525782443	0.881352691865196	NS
ENSMUSG00000058809	Hspd1-ps3	0.0217650353714671	4.16666524320772	0.118749974782291	0.7317019517279	0.881498387473317	NS
ENSMUSG00000078607	1810010H24Rik	-0.0953204600261766	0.202436182620238	0.118741333455253	0.73171132721529	0.881498387473317	NS
ENSMUSG00000082737	Gm12026	0.172472964899164	-0.826505426523805	0.38548589225072	0.732284182765341	0.882135539488308	NS
ENSMUSG00000112789	Gm19326	-0.0524616899419948	-0.805786205282152	0.118163154667058	0.732339498182666	0.882149205196076	NS
ENSMUSG00000105079	Gm43715	0.438302945386263	-1.92639602882268	0.118483416194387	0.732619634936616	0.882433664511191	NS
ENSMUSG00000097784	A430105J06Rik	-0.0855309851473868	-0.00533160042852646	0.117848612290395	0.732681960592582	0.882455753941789	NS
ENSMUSG00000023971	Rrp36	-0.0140097746304342	6.37100691430622	0.117643179398881	0.73290590486507	0.882672485496641	NS
ENSMUSG00000103621	Gm38366	-0.112575433903616	-0.309245324314474	0.117541865322348	0.733016428868629	0.882752601954646	NS
ENSMUSG00000050854	Tmem125	0.276166083575139	-0.544177157990822	0.117516902090676	0.733092353974405	0.882767694812441	NS
ENSMUSG00000097703	Gm26623	0.0403318870862573	5.0858054005575	0.117746788612455	0.733138439386426	0.882767694812441	NS
ENSMUSG00000035704	Alg8	0.0151248433290806	6.2991724185319	0.117409444719101	0.733160967548843	0.882767694812441	NS
ENSMUSG00000037992	Rara	0.0266841858852665	4.09988601430248	0.117364417105662	0.733210136514468	0.882773915786669	NS
ENSMUSG00000106105	Gm4525	0.0752726240695646	-0.0745063398694364	0.117187446515412	0.733403486074835	0.882953716852697	NS
ENSMUSG00000116778	Gm49713	-0.205498867727267	-1.48441784987812	0.117117276985275	0.733480195161581	0.882956969212249	NS
ENSMUSG00000111336	Aldoa-ps4	-0.0860753700792013	-0.643512120875139	0.117104459113098	0.733494210392351	0.882956969212249	NS
ENSMUSG00000052565	Hist1h1d	0.0290666256833456	3.50937456535745	0.116805830344462	0.733820978260339	0.883094291386315	NS
ENSMUSG00000112925	Gm31763	0.174359355014805	-1.11731297244795	0.116805524043945	0.73382131366261	0.883094291386315	NS
ENSMUSG00000038295	Atg9b	-0.308913975723672	-0.217393066707401	0.116872047400867	0.733822677985338	0.883094291386315	NS
ENSMUSG00000047115	Fam221a	0.0725210264876506	0.963717922527147	0.116768857082797	0.733861467923558	0.883094291386315	NS
ENSMUSG00000025078	Nhlrc2	0.0159949731829871	5.01263370152503	0.116754034730439	0.733877701993152	0.883094291386315	NS
ENSMUSG00000074887	EU599041	0.148656095459111	-1.27575175773956	0.116808578807536	0.733918791441334	0.883094291386315	NS
ENSMUSG00000050050	Ccdc158	-0.216787321336849	-0.970843695530575	0.116691017016489	0.733946734540374	0.883094291386315	NS
ENSMUSG00000094628	Gm3252	-0.112786180714997	-0.10784023508661	0.116644443680957	0.733997766547212	0.883094291386315	NS
ENSMUSG00000117627	AC132091.1	-0.13637302658737	-0.34992657820611	0.280648116949436	0.734004451643246	0.883094291386315	NS
ENSMUSG00000037791	Phf12	-0.0190632190308041	4.46069101439612	0.116532236247164	0.734120762911909	0.883181263224917	NS
ENSMUSG00000042202	Slc35e2	0.0225101091815757	4.01042815786332	0.116295475354021	0.734380506226177	0.883399571327787	NS
ENSMUSG00000027995	Tlr2	0.380557824682332	-0.533967181965974	0.116270382979531	0.734408051642951	0.883399571327787	NS
ENSMUSG00000106590	Gm42879	0.156473242324594	-0.771413350095795	0.116246451202829	0.734434326097904	0.883399571327787	NS
ENSMUSG00000071477	Zfp777	0.0269107564576437	3.79148357975807	0.116124551424523	0.734568205580658	0.883507634314098	NS
ENSMUSG00000081170	Gm12922	0.0464664487474876	1.35195476146203	0.116082826444039	0.734614049131149	0.883509804788029	NS
ENSMUSG00000068303	Spr-ps1	-0.0982226807789106	-1.02403049193507	0.115952218380226	0.734757608763265	0.883606819320523	NS
ENSMUSG00000105289	Gm43483	0.158297610790088	-0.485922203790116	0.115929306803663	0.734782801651096	0.883606819320523	NS
ENSMUSG00000045259	Klhdc9	0.127514244032359	-0.0280498088838416	0.115878088458735	0.734839129884272	0.883621590969688	NS
ENSMUSG00000043295	Gm16373	-0.0497718188612216	1.09214904781831	0.115645787292225	0.735094781805695	0.883832048193204	NS
ENSMUSG00000027674	Pex5l	0.195859853421919	-0.624896703964462	0.115559359232092	0.735189970788619	0.883832048193204	NS
ENSMUSG00000113769	5033406O09Rik	-0.0879581391086818	1.86869530398947	0.115745816237636	0.73521822131539	0.883832048193204	NS
ENSMUSG00000075053	Vdac3-ps1	-0.0298833817526473	2.8710258975401	0.115520080884816	0.73523324379629	0.883832048193204	NS
ENSMUSG00000025262	Fam120c	0.0833681360101436	0.309091687967572	0.115519008014252	0.735234425894546	0.883832048193204	NS
ENSMUSG00000038495	Otud7b	-0.0230311034436474	4.22656578538726	0.11547348346542	0.735284590897243	0.883839392605182	NS
ENSMUSG00000027673	Ndufb5	0.0131477617472549	7.19058146873988	0.115255179386073	0.73552530101777	0.884075764724612	NS
ENSMUSG00000031073	Fgf15	-0.0817186735108626	2.18758475925053	0.115368005418197	0.735618465392949	0.884134774305856	NS
ENSMUSG00000106944	Gm43843	-0.0672795730954026	0.236603535840749	0.115070427414466	0.735729214381545	0.884214836711083	NS
ENSMUSG00000084129	Hmgb1-ps1	-0.0292889392161886	2.34371107249687	0.115030572125856	0.735773227198426	0.884214836711083	NS
ENSMUSG00000034880	Mrpl34	0.0125569868590117	7.6816884173416	0.114982583279083	0.735826233331846	0.884225570117011	NS
ENSMUSG00000021276	Cinp	0.0118433557649829	7.11922541646326	0.114907601487341	0.735909079288551	0.88427215792327	NS
ENSMUSG00000018740	Slc25a35	0.195637116426173	-1.20294362189733	0.114860982270659	0.735984201983717	0.884309460393923	NS
ENSMUSG00000069439	Gm8444	0.0646674755619367	0.109896160103687	0.114460188966193	0.736404045415195	0.88476092700441	NS
ENSMUSG00000068196	Col8a1	-0.122945803778687	-1.26862989616011	0.11451750974844	0.736496235786207	0.884818700661291	NS
ENSMUSG00000117249	AC110514.2	-0.0331636844035857	2.66643645234004	0.114227986195192	0.736661353782291	0.884964076621576	NS
ENSMUSG00000093484	Gm20657	0.139942350215106	-1.20447774603922	0.114136830494663	0.736762444951415	0.885032523239045	NS
ENSMUSG00000109255	Gm7407	0.0783511636380407	0.0763036132175136	0.113998607365907	0.736915819621502	0.885163763216775	NS
ENSMUSG00000005354	Txn2	0.0103454678303625	8.47180169792234	0.113956386364915	0.736962689427305	0.885167064317224	NS
ENSMUSG00000029426	Scarb2	-0.0306168487331464	3.29159029857047	0.113881015408388	0.73704638330252	0.885212628669741	NS
ENSMUSG00000108678	Gm44758	-0.0518833486281979	1.45348805938867	0.113842762103419	0.737088872591368	0.885212628669741	NS
ENSMUSG00000035506	Slc12a8	0.170253100844629	-0.147063200483765	0.113594002895483	0.73736537266346	0.885491686003492	NS
ENSMUSG00000007837	Prrg2	-0.0373160380709143	2.09449093966911	0.113540463591451	0.737424926658303	0.885500557252554	NS
ENSMUSG00000020454	Eif4enif1	-0.0137539758770509	5.80338720866064	0.113508007704445	0.737461036316203	0.885500557252554	NS
ENSMUSG00000029621	Arpc1a	-0.0103083079399782	7.26559431806944	0.113203531415056	0.737800070212037	0.885854629756052	NS
ENSMUSG00000086438	Asb17os	-0.299227926709764	-1.40948738102292	0.113049536747047	0.738019403121806	0.886064947063415	NS
ENSMUSG00000080979	Gm13675	0.0514513342339686	1.0512693041966	0.112638980330944	0.73843004472243	0.886451958275038	NS
ENSMUSG00000066000	Zfp979	0.0446117757586124	3.04555849333571	0.112658473888949	0.738430122953466	0.886451958275038	NS
ENSMUSG00000052387	Trpm3	0.226479129365391	-1.26323234045039	0.112445788949775	0.738646028204145	0.886635931191551	NS
ENSMUSG00000097885	5031434O11Rik	0.0727627764699523	-0.0346487162875884	0.112404415499162	0.738692309635197	0.886635931191551	NS
ENSMUSG00000115771	Gm49312	-0.0668120454234128	0.68804791093563	0.112324823744528	0.738781369763603	0.886635931191551	NS
ENSMUSG00000048368	Omd	0.0783600907138691	0.566585232933005	0.112306837370364	0.738801500697615	0.886635931191551	NS
ENSMUSG00000083449	Gm13487	-0.109123454134526	0.0968773152034568	0.334131806325155	0.738836853419986	0.886635931191551	NS
ENSMUSG00000028488	Sh3gl2	-0.0338529010103843	-0.648514386654777	0.112249292287582	0.738865919090167	0.886635931191551	NS
ENSMUSG00000103046	Gm37309	-0.175543450274803	-1.16968030276198	0.112211766190132	0.738907937296156	0.886635931191551	NS
ENSMUSG00000029458	Brap	0.0208080847997509	4.2619085167495	0.112185873576821	0.738936933980796	0.886635931191551	NS
ENSMUSG00000019235	Rps6kl1	0.0473533058323446	1.97401313210062	0.112116684861593	0.739014435505823	0.886642897290343	NS
ENSMUSG00000028413	B4galt1	-0.0235020996973824	3.61278501385745	0.112101784199959	0.739031129921699	0.886642897290343	NS
ENSMUSG00000022518	4930562C15Rik	0.148148140463732	-1.1518714636594	0.11193429239499	0.739218869614627	0.886724919990267	NS
ENSMUSG00000025359	Pmel	-0.111705026797789	-0.312581643606545	0.111932984038564	0.73922033675231	0.886724919990267	NS
ENSMUSG00000047730	Fcgbp	0.952591710176741	-1.7264178780706	0.112113258135577	0.739232094847833	0.886724919990267	NS
ENSMUSG00000103403	Gm37931	0.448151553232132	-1.35535847777506	0.111717601912565	0.739461987813054	0.886947650335136	NS
ENSMUSG00000113743	Gm8712	-0.0605952691317889	0.381984280486872	0.11144527231329	0.739767903519457	0.887261534071104	NS
ENSMUSG00000020781	Tsen54	-0.0188826224108068	5.33381098850853	0.111213765939534	0.740028288689746	0.887484662425203	NS
ENSMUSG00000044122	Proca1	0.238864316495351	-0.323332883483696	0.111163329389039	0.740085056853989	0.887484662425203	NS
ENSMUSG00000042821	Snai1	-0.0392719092243251	3.99165168622251	0.111308381107359	0.740086651499035	0.887484662425203	NS
ENSMUSG00000062758	Gm16477	0.0360541771963816	1.64183927101953	0.111052368975772	0.740209997289201	0.887579520985952	NS
ENSMUSG00000114579	Gm4130	-0.0507311957193601	1.84055071560859	0.215007716276206	0.740394754530665	0.887702511143804	NS
ENSMUSG00000109910	Gm45240	-0.0966007770441502	-0.635285323515263	0.110882801814022	0.740401062654236	0.887702511143804	NS
ENSMUSG00000057530	Ece1	-0.0224286256798541	4.33793750143237	0.110301728067054	0.741057042266916	0.888415665108912	NS
ENSMUSG00000067719	Gm10221	-0.0418725151168383	1.31878272964681	0.110277490493045	0.74108444599729	0.888415665108912	NS
ENSMUSG00000042087	4933440N22Rik	-0.065228755951394	-0.28859004665298	0.1101232515671	0.741258911681429	0.888561102511545	NS
ENSMUSG00000097317	Gm17281	0.193226076057971	-1.35669551172154	0.11011302092209	0.741317477505538	0.888561102511545	NS
ENSMUSG00000021840	Mapk1ip1l	0.0144314261328212	5.97227854819928	0.110049276016811	0.741342636525267	0.888561102511545	NS
ENSMUSG00000026664	Phyh	0.0276546111660454	4.09427809469913	0.109960602392917	0.741443037751916	0.888561102511545	NS
ENSMUSG00000069267	Hist1h3b	0.0561579059689155	1.22496958324854	0.10992259574078	0.741486084783868	0.888561102511545	NS
ENSMUSG00000023988	Bysl	0.0145242454132001	6.65450318104878	0.109905137589942	0.741505860978935	0.888561102511545	NS
ENSMUSG00000024590	Lmnb1	-0.0221763154827991	5.60358681273511	0.109897029737824	0.741570009709805	0.888561102511545	NS
ENSMUSG00000039850	Endov	0.0211694116209012	4.21308530814243	0.109848343604045	0.741570207993028	0.888561102511545	NS
ENSMUSG00000085525	Gm13166	-0.0368134752155178	1.86015519606816	0.109774184289022	0.741654257592403	0.888561102511545	NS
ENSMUSG00000074553	Eif1-ps1	-0.0325207687165111	1.82243161318056	0.109773441064654	0.741655100096858	0.888561102511545	NS
ENSMUSG00000087968	Gm25395	0.17767367602373	-0.105711449833277	0.109740042830324	0.741692962947778	0.888561102511545	NS
ENSMUSG00000078925	D030018L15Rik	-0.18523861613493	-1.49059042792883	0.109662942473756	0.741780394405936	0.888612782741499	NS
ENSMUSG00000028341	Nr4a3	0.466791271865719	-1.54459822534607	0.109672196559785	0.741867318631848	0.888616443556422	NS
ENSMUSG00000103572	Gm37115	-0.106766164937652	0.00250032051021563	0.109523009382996	0.741939165204649	0.888616443556422	NS
ENSMUSG00000102147	Gm38055	0.203885824750963	-0.814523995322244	0.10950166499654	0.741963392865372	0.888616443556422	NS
ENSMUSG00000087020	Gm16283	-0.0746806046264216	0.61986009602059	0.109447529518595	0.742024852922391	0.888616443556422	NS
ENSMUSG00000109782	Gm45728	-0.0992388055425781	-0.97326738956195	0.109443910625099	0.742028962057679	0.888616443556422	NS
ENSMUSG00000022747	St3gal6	-0.0323465401275823	3.52128823125804	0.109328349385863	0.74216021778269	0.888616443556422	NS
ENSMUSG00000101935	Gm17748	0.0726039616718749	-0.21616482553498	0.109301861858485	0.742190313463914	0.888616443556422	NS
ENSMUSG00000045980	Tmem104	0.0616068257028704	1.27791364032938	0.109297716897014	0.742195023422222	0.888616443556422	NS
ENSMUSG00000025787	Tgm4	0.168930261663501	-0.589755510802752	0.109248161188431	0.74225134172171	0.888616443556422	NS
ENSMUSG00000113361	B930059L03Rik	-0.061612538342259	1.30931552067125	0.109243315486176	0.742256849451511	0.888616443556422	NS
ENSMUSG00000074384	AI429214	0.0789171034336397	0.98968411434718	0.109231148814692	0.742270678951178	0.888616443556422	NS
ENSMUSG00000092564	BC051226	-0.113109318010645	0.559517809328188	0.284762586344551	0.742339838452511	0.88864621033679	NS
ENSMUSG00000042804	Gpr153	-0.0580284321513774	1.65609123358583	0.109090601092787	0.742430497509377	0.888701708892191	NS
ENSMUSG00000049295	Zfp219	-0.0269633619382109	3.62522597321937	0.108960528352578	0.742578506763567	0.888825845873795	NS
ENSMUSG00000102931	Gm38114	0.198992137422214	-1.44455271070417	0.108911946029683	0.742633813564119	0.888839014898184	NS
ENSMUSG00000039934	Gsap	0.185378559154065	-0.162644891429203	0.108824102986508	0.742733850113574	0.888857806832758	NS
ENSMUSG00000033400	Agl	0.0375001841295116	2.65416157531698	0.108789486399187	0.742773284151136	0.888857806832758	NS
ENSMUSG00000117441	AC154178.2	0.00738269954272266	-1.19550865087278	0.108781457810498	0.742782431041331	0.888857806832758	NS
ENSMUSG00000107331	Gm42732	-0.109044186437262	-0.69778199451727	0.108633769904878	0.742950757296911	0.889006208570358	NS
ENSMUSG00000025208	Mrpl43	-0.0153233653339716	4.49156001943334	0.10851675471377	0.743084214773001	0.889079442868653	NS
ENSMUSG00000041168	Lonp1	0.0139055730264524	6.37093798975867	0.108502399092256	0.743100593062585	0.889079442868653	NS
ENSMUSG00000018906	P4ha2	0.0308000988212358	4.76543428334129	0.108572446903776	0.743179163601249	0.889079676194798	NS
ENSMUSG00000081953	Gm12435	0.0460676178726291	0.91250660999776	0.108409614859386	0.743206479366047	0.889079676194798	NS
ENSMUSG00000028854	Slc9a1	0.0358825159244129	2.43571543926971	0.108385736362794	0.743233737885702	0.889079676194798	NS
ENSMUSG00000048388	Fam171b	-0.0503209150525295	2.23752641097667	0.108185455915052	0.743462499555696	0.889296530085101	NS
ENSMUSG00000005981	Trap1	-0.0121513948971036	6.31001414268993	0.108141316390898	0.743512947616562	0.889296530085101	NS
ENSMUSG00000031443	F7	0.0185984491960961	-1.12039835738206	0.108172283814382	0.743548690087022	0.889296530085101	NS
ENSMUSG00000107491	Gm17893	0.290291907627896	-1.68398573050219	0.108134092550012	0.743592328390867	0.889296530085101	NS
ENSMUSG00000112249	Gm30262	0.161058616164749	-0.815492814574908	0.107961402712547	0.743718693326759	0.889394636714439	NS
ENSMUSG00000030022	Adamts9	-0.040996800226565	3.41153541371849	0.107948367310203	0.74379690754314	0.889435152836054	NS
ENSMUSG00000078651	Aoc2	0.0365044080980547	2.40727063872529	0.107782789493909	0.743923140125542	0.889478134766634	NS
ENSMUSG00000068860	Gm128	-0.099610265120678	-0.148698115925612	0.107752961732846	0.743957300311675	0.889478134766634	NS
ENSMUSG00000004815	Dgkq	-0.10770945345869	-0.471763459852342	0.107745487573332	0.743965860900415	0.889478134766634	NS
ENSMUSG00000104241	Gm9442	0.132368315334982	-0.78616337417858	0.107582493426495	0.744152629542316	0.889591212560485	NS
ENSMUSG00000034947	Tmem106a	-0.121297847213198	-0.26063538431146	0.107580616593375	0.744154781045998	0.889591212560485	NS
ENSMUSG00000020467	Efemp1	0.066199651534908	0.97455945173961	0.10754687319256	0.744193466274679	0.889591212560485	NS
ENSMUSG00000020150	Gamt	0.0320395635938441	3.58551969110182	0.107457979265263	0.744295411237942	0.889660065553836	NS
ENSMUSG00000036299	BC031181	0.0126271347405209	7.06383809355532	0.107263764763377	0.744518302336442	0.889829376872471	NS
ENSMUSG00000044551	9930012K11Rik	-0.0471129351542157	1.77078832561921	0.10725726460988	0.74452576613405	0.889829376872471	NS
ENSMUSG00000020319	Wdpcp	0.0412597495544657	2.52701031100877	0.107069250762576	0.744741761566517	0.890034504113151	NS
ENSMUSG00000043153	Ispd	0.0349191327349046	2.89820153232017	0.106961906975367	0.744865175345456	0.890127192240606	NS
ENSMUSG00000095865	Gm13237	-0.0275641441116669	2.36178019231723	0.106889596617134	0.744948349694117	0.890127192240606	NS
ENSMUSG00000086537	Nespas	-0.0843222501487627	0.109878990658348	0.106886053993103	0.74495242536735	0.890127192240606	NS
ENSMUSG00000036639	Nudt1	-0.0136450875229819	5.90713727894973	0.10671882495673	0.745144902167734	0.890178281636441	NS
