genes	logFC	logCPM	F	PValue	FDR	DE
ENSMUSG00000108045	Gm5576	-0.0424521226714168	1.3564319170161	0.117803851311251	0.983299917193879	1	NS
ENSMUSG00000085971	Gm15411	-0.0104250509070326	-0.969085599878661	0.000440941635199449	0.983322384334624	1	NS
ENSMUSG00000040447	Spns2	-0.00147417073742328	2.60319701564084	0.000430958322363222	0.983512235381505	1	NS
ENSMUSG00000044005	Gls2	0.00574805300088524	0.52608180562346	0.000422316219615941	0.983678365044889	1	NS
ENSMUSG00000020954	Strn3	0.000826055512660867	6.25684341171339	0.00041991808088052	0.983724765910855	1	NS
ENSMUSG00000056770	Setd3	0.00117979689106697	5.67432316757597	0.000419558206787047	0.983731740433453	1	NS
ENSMUSG00000082320	Gm11877	-0.00327805300057393	0.0132671350192732	0.000416130395269614	0.983798323552425	1	NS
ENSMUSG00000110419	AW046200	0.286272419670428	-1.0842692506958	0.113681521031534	0.983836480085554	1	NS
ENSMUSG00000059031	Olfr482	0.00422706819109413	-0.018477507617378	0.000413557359660066	0.983848483626502	1	NS
ENSMUSG00000029695	Aass	-0.0158410573652052	0.303171658446322	0.000410765677796085	0.983905526197327	1	NS
ENSMUSG00000036473	Tbc1d24	0.00339675094347739	1.69589732077983	0.000406761705721551	0.983981717239436	1	NS
ENSMUSG00000086496	Gm14204	0.183519112481787	-2.0868005208339	0.000400493062099118	0.984132362251466	1	NS
ENSMUSG00000032735	Ablim3	-0.41465625186538	-1.88925869322473	0.00039744291178065	0.984190515977263	1	NS
ENSMUSG00000040078	Ptges3-ps	-0.00142788457056886	3.87859494241318	0.000392547886641119	0.984264038115248	1	NS
ENSMUSG00000078300	Gm2606	-0.0405787419421167	0.52515089068471	0.058469770747625	0.984327402101368	1	NS
ENSMUSG00000069372	Ctxn3	-0.864286694428675	-0.975452438983739	0.000388562984541354	0.984348165691478	1	NS
ENSMUSG00000057894	Zfp329	0.000989279870555841	4.73590090782085	0.000386908618597937	0.984377461964057	1	NS
ENSMUSG00000028759	Hp1bp3	0.00086265945901662	6.02639289017091	0.000385726412536108	0.984401344564254	1	NS
ENSMUSG00000025355	Mmp19	0.233694652868792	-1.30376255894405	0.000383842531597126	0.984439477992135	1	NS
ENSMUSG00000063543	Gm5616	-0.0305612473807821	0.731102788664475	0.0435371465497968	0.984510825266134	1	NS
ENSMUSG00000032560	Dnajc13	0.00100405885054456	5.43856447159594	0.000371841605439314	0.984684630125749	1	NS
ENSMUSG00000118353	AC124513.1	-0.00175326017057388	2.30178404389928	0.000358034675947761	0.984971623677365	1	NS
ENSMUSG00000092540	Gm8738	0.00541633120289929	0.241730434881421	0.000354501147181238	0.985045957891604	1	NS
ENSMUSG00000105079	Gm43715	-0.365827971414669	-1.92639602882268	0.000353441355793922	0.985100901263737	1	NS
ENSMUSG00000028385	Snx30	0.00132375038908964	4.11494158325471	0.000350414305165165	0.985132395778614	1	NS
ENSMUSG00000021221	Dpf3	0.00214942537681685	3.31178422304902	0.00034084958687243	0.985336684850422	1	NS
ENSMUSG00000021514	Zfp369	0.00132364164178581	4.38312046856169	0.000332690936281228	0.985513219877014	1	NS
ENSMUSG00000020955	Ap4s1	-0.000801242486445384	5.39356148538171	0.000331480255414675	0.985539600031136	1	NS
ENSMUSG00000036111	Lmo1	0.00405871871079252	2.35151557062482	0.000327425389240286	0.985634994351575	1	NS
ENSMUSG00000025510	Cd151	-0.00160376849504359	3.84623653661749	0.000327037520778467	0.985636820386663	1	NS
ENSMUSG00000030718	Ppme1	-0.00104242290767289	5.52835767971702	0.000319754852393486	0.98579762717618	1	NS
ENSMUSG00000021983	Atp8a2	0.0547909883298839	0.547378363757777	0.000317572408657973	0.985846173114385	1	NS
ENSMUSG00000086474	9130204K15Rik	-0.294676397817474	-1.81839988661393	0.000316584741983306	0.985879009814603	1	NS
ENSMUSG00000030324	Rho	-0.315666540666822	-1.61367743536511	0.000310712648180489	0.986003490690209	1	NS
ENSMUSG00000024124	Prss30	0.30396894735438	-1.69740715457879	0.000300014609523716	0.986256696563807	1	NS
ENSMUSG00000025795	Rassf3	-0.00132044093580349	3.87094679210811	0.000297685019088949	0.986296470054165	1	NS
ENSMUSG00000034973	Dop1a	0.00251893250875469	2.43643876150543	0.000297514280744317	0.986300400076109	1	NS
ENSMUSG00000026754	Golga1	-0.00127651499415077	4.29427247341456	0.000296869969922189	0.986315240866917	1	NS
ENSMUSG00000112203	Gm49167	0.00463291383911366	-0.207306531738653	0.000295143279538273	0.986355092367713	1	NS
ENSMUSG00000045545	Krt14	1.47408738007818	0.252386682437526	0.000290419051066937	0.986486251705768	1	NS
ENSMUSG00000045506	A930002H24Rik	-0.103692304204204	-1.06864288858571	0.0652877240118042	0.986517968092473	1	NS
ENSMUSG00000104515	Gm37163	-0.03502734623914	-1.16577554087938	0.000287250156959707	0.986538766125487	1	NS
ENSMUSG00000024778	Fas	0.0841638716190006	-0.304908577394544	0.000284160439351192	0.986611375872376	1	NS
ENSMUSG00000041930	Fam222a	0.0403932138039837	-0.0906063495585397	0.000278838651006304	0.986737303278375	1	NS
ENSMUSG00000117171	AC126937.2	0.00518554792517079	0.400564236160159	0.000275192086478074	0.986824303225014	1	NS
ENSMUSG00000086144	Gm11379	-0.707963857591934	-1.39827792548669	0.000265981326287484	0.987051226413946	1	NS
ENSMUSG00000107276	Gm42858	-0.0121953809999264	-0.542327707971217	0.00026475901168455	0.987076451846475	1	NS
ENSMUSG00000064294	Aox3	-0.0420266356294882	-1.11564396445892	0.000259976272427874	0.98719370215141	1	NS
ENSMUSG00000003585	Sec14l2	-0.0033912299563454	0.646303572864616	0.000257033327454771	0.9872663860729	1	NS
ENSMUSG00000079499	6530402F18Rik	-0.000755004879779458	-0.0121794370130739	0.000248961117868141	0.987467915441994	1	NS
ENSMUSG00000058740	Kcnt1	-0.111582872577401	-1.97134862574723	0.000246386916563947	0.987543829553415	1	NS
ENSMUSG00000033981	Gria2	-0.398174695696974	-1.69262609033301	0.000245699809609227	0.987555861032982	1	NS
ENSMUSG00000026767	Mindy3	-0.000861477983242627	4.73037071606143	0.000243293518979631	0.987611371167429	1	NS
ENSMUSG00000105327	Gm9409	-0.100676067548549	-0.378089677267513	0.157146243111378	0.987695704417941	1	NS
ENSMUSG00000090468	Gm2840	-0.00262923335673683	-0.0653126217559102	0.000231966148386289	0.98790318296605	1	NS
ENSMUSG00000116852	1700102H20Rik	-0.00221825537565483	-0.66010299093768	0.000230541788459218	0.987940376756879	1	NS
ENSMUSG00000029819	Npy	-0.311172613760791	-1.72069821378953	0.000224625695410089	0.988100304935613	1	NS
ENSMUSG00000047497	Adamts12	0.00391515576872619	2.47156354037077	0.000224574027396405	0.988101068061779	1	NS
ENSMUSG00000098132	Rassf10	0.0277378329334949	-1.14813011262381	0.00022321702493929	0.988133487291193	1	NS
ENSMUSG00000096718	Zfp781	0.00450991714297341	1.16586888879552	0.000221461623405391	0.988180235602727	1	NS
ENSMUSG00000055523	Gucy2g	-0.0446985188539423	-0.909419410553878	0.000218718341320345	0.988253664953131	1	NS
ENSMUSG00000062031	Pgghg	0.00137988761959948	3.12301786251891	0.000217848596739695	0.988277041436051	1	NS
ENSMUSG00000111378	Gm47230	-1.04205255813548	-1.95031505656585	0.00021631128237826	0.988324906380192	1	NS
ENSMUSG00000052305	Hbb-bs	0.00479483898631156	5.80833555078413	0.00021655408617864	0.988328182681476	1	NS
ENSMUSG00000097047	1110020A21Rik	-0.00622909410176033	-0.0555618873209278	0.000215897413174042	0.988329654602332	1	NS
ENSMUSG00000036466	Megf11	0.0223376687721887	0.530164794957262	0.000214457436946049	0.988368635865779	1	NS
ENSMUSG00000068921	Dap3	0.000506808658746163	7.30878298682779	0.000213674018038404	0.988389898606324	1	NS
ENSMUSG00000097061	9330151L19Rik	0.00228432026335826	2.43482770039242	0.000205111998749846	0.988624871315655	1	NS
ENSMUSG00000030200	Bcl2l14	0.0372292821306222	-0.96693320577492	0.000202784628877915	0.988689586759259	1	NS
ENSMUSG00000026715	Serpinc1	0.000249705585431202	-0.28319472263096	0.000202026692392372	0.988710742236859	1	NS
ENSMUSG00000117509	AC134555.2	-0.440687300586866	-1.7825835278559	0.000192898326203907	0.988975951791871	1	NS
ENSMUSG00000072663	Spef2	0.00721400101947432	-0.319829406726756	0.000192110045192238	0.98899128115516	1	NS
ENSMUSG00000014164	Klhl3	0.00375186239033841	1.27033509512142	0.000190350965740164	0.989042397970866	1	NS
ENSMUSG00000002846	Timmdc1	-0.00102499053841754	3.39831225523042	0.000189809505700543	0.989057390735919	1	NS
ENSMUSG00000078183	Gm15610	0.00646931431760069	1.63050681382183	0.00294652084977822	0.989104678791114	1	NS
ENSMUSG00000039313	Minar1	0.821499492786769	-1.77642410417229	0.000185507361290254	0.989197138238973	1	NS
ENSMUSG00000000094	Tbx4	0.244260548394441	-0.647555118135567	0.000182984411182721	0.989257910745655	1	NS
ENSMUSG00000041702	Btbd7	-0.0006354648893565	5.30865784903988	0.00018145199658368	0.989300994661474	1	NS
ENSMUSG00000015133	Lrrk1	0.00205913672949118	2.46472833724579	0.000180639281039274	0.989324980266931	1	NS
ENSMUSG00000113660	Gm5626	0.0016042431468153	1.46167218233615	0.000171938303841243	0.989585233230207	1	NS
ENSMUSG00000075394	Hoxc4	-0.00167015438782756	2.98352774180133	0.000170208492082671	0.98963778916786	1	NS
ENSMUSG00000022667	Cd200r1	1.1011946770186	-1.81557900273877	0.00016934031486136	0.989684951698209	1	NS
ENSMUSG00000040111	Gramd1b	0.00242786349435818	1.54426542932306	0.000165080306956093	0.989795038540199	1	NS
ENSMUSG00000074579	Lekr1	0.00209179651730449	1.16716748855533	0.000162882837780695	0.989863184067766	1	NS
ENSMUSG00000032567	Aste1	-0.00120010503333436	3.21660946850447	0.000162396883216187	0.989878315925133	1	NS
ENSMUSG00000029095	Ablim2	1.24669992268876	-1.59154166516496	0.000158522223613296	0.990006341803077	1	NS
ENSMUSG00000029723	Tsc22d4	0.000979543457988281	4.33649640106064	0.000157605649561474	0.990028736881197	1	NS
ENSMUSG00000063856	Gpx1	0.0005476727774462	10.6753921316488	0.000149325233167249	0.990294959276603	1	NS
ENSMUSG00000108137	Gm44053	0.0154251112320873	-0.76278047298243	0.000148198780797625	0.990330872334873	1	NS
ENSMUSG00000047205	Dusp18	-0.00117884460318805	2.59078319265473	0.0001477490234215	0.990345554802355	1	NS
ENSMUSG00000084755	Gm16276	-0.413547505209547	-0.676059948187844	1.58860264900986	0.990546881286011	1	NS
ENSMUSG00000105779	Gm6439	0.00433056906726826	-0.0136325265538548	0.000138227863277904	0.99066179268913	1	NS
ENSMUSG00000109082	Gm44586	-0.331786974755364	-1.87432034955786	0.000135577929402742	0.990759862938977	1	NS
ENSMUSG00000102018	K230010J24Rik	0.00946368045039101	-0.162996794903131	0.000135286340478338	0.99076168204782	1	NS
ENSMUSG00000066714	Gm8062	-0.00226370934937325	-1.12410133972214	0.000133968309449498	0.99080679242607	1	NS
ENSMUSG00000055771	Gm7936	0.0275250926049892	-0.338110993111405	0.0125475951221943	0.990834529345243	1	NS
ENSMUSG00000022494	Shisa9	0.0532712395104938	-1.35801397186756	0.000132574433719997	0.990854740763002	1	NS
ENSMUSG00000042115	Klhdc8a	0.0109581321165705	0.671268630146936	0.00012928885493456	0.990968769701253	1	NS
ENSMUSG00000020482	Ccdc117	-0.000671818240669378	5.09888442964816	0.000127789645948662	0.991021282314231	1	NS
ENSMUSG00000028792	Ak2	0.00048748444893839	7.45088330489041	0.000127354807437797	0.991036570916783	1	NS
ENSMUSG00000024525	Impa2	-0.00116019064286911	3.81345499052027	0.000126839881441038	0.991054709134438	1	NS
ENSMUSG00000082877	Gm13009	-0.150601808060023	-1.51440971038259	0.167181969083927	0.991058435963438	1	NS
ENSMUSG00000080896	Gm14567	-0.00135749573502323	1.53348373507335	0.000124346553337016	0.991143061834772	1	NS
ENSMUSG00000026377	Nifk	-0.000459800482586203	8.13032715622005	0.000122579583142105	0.991206213103613	1	NS
ENSMUSG00000050890	Pdik1l	0.000868002220584254	3.94899237591447	0.000121536273287563	0.991243714740502	1	NS
ENSMUSG00000020062	Slc5a8	0.177374341271767	-1.48578760126033	0.000118320553265275	0.99136032757076	1	NS
ENSMUSG00000003283	Hck	0.18988412927942	-0.530765633952817	0.000117156075538963	0.991404714075583	1	NS
ENSMUSG00000117927	AC140413.2	-1.1156759269581	-1.60385863699346	0.000116858379988618	0.991416102928084	1	NS
ENSMUSG00000043592	Unc5cl	-0.809137973700276	-1.93628818568701	0.000115314574947856	0.991478275015135	1	NS
ENSMUSG00000105848	Gm42683	0.0823922208108088	-1.80799893984343	0.000114273761458908	0.991512348880841	1	NS
ENSMUSG00000043556	Fbxl7	-0.000839165674270107	5.215145893837	0.000114055757774174	0.991520007708666	1	NS
ENSMUSG00000116877	4921517D16Rik	0.137965714354746	-1.53754694519367	0.000113680658663064	0.991531415734195	1	NS
ENSMUSG00000108723	Gm44837	0.00874128883551151	0.054606640364601	0.000113481178941459	0.991538848781571	1	NS
ENSMUSG00000003235	Eif2b5	-0.000411467446607517	7.2247275796684	0.000112448062572575	0.991577449917423	1	NS
ENSMUSG00000055202	Zfp811	0.0013639179071188	2.49925388232804	0.000111663057719759	0.991606899384066	1	NS
ENSMUSG00000021606	Ndufs6	0.000421751150677569	8.03049923540366	0.000110198109293074	0.991662135156834	1	NS
ENSMUSG00000019027	Dnah1	-0.00146452298103094	1.33405922103501	0.000110067527581167	0.991668944461633	1	NS
ENSMUSG00000062012	Zfp13	-0.000748656840809504	3.81496891568301	0.000103244103672773	0.991929491098186	1	NS
ENSMUSG00000080783	Gm8250	-0.0182456419690661	-1.18956856859331	0.00010223660058459	0.991968964118417	1	NS
ENSMUSG00000031488	Rab11fip1	0.000762627522108924	3.73474002991533	9.87335735919615e-05	0.992107746029425	1	NS
ENSMUSG00000113259	Gm35190	0.209055709246796	-1.71576412928457	9.64360023035524e-05	0.992209886581224	1	NS
ENSMUSG00000111964	Gm8942	0.000919204387865008	2.0952624727956	9.57722087770861e-05	0.99222700131626	1	NS
ENSMUSG00000082507	Gm9378	0.0427134895330039	-0.514454592362545	9.32415045150719e-05	0.99233038320955	1	NS
ENSMUSG00000085862	Gm13483	-0.00324569716144405	0.27699492810654	9.19705458412116e-05	0.992382832521504	1	NS
ENSMUSG00000070802	Pnmal2	0.582239382240137	-1.2681334833168	9.0858847720821e-05	0.992429007485115	1	NS
ENSMUSG00000108761	Atp6v0c-ps1	0.0111065334763886	-0.897027849126285	9.00255181879304e-05	0.992463805808302	1	NS
ENSMUSG00000090173	Fbxw10	0.0135675544454216	-1.28558252427621	8.92333360696653e-05	0.992497035543029	1	NS
ENSMUSG00000042496	Prdm10	-0.000935361214618697	2.92664074671105	8.75684478592012e-05	0.99256735701126	1	NS
ENSMUSG00000029780	Nt5c3	0.000494620262136399	6.3191769767783	8.70547177005316e-05	0.992589190654162	1	NS
ENSMUSG00000097632	4930552P12Rik	-0.233503141877538	-1.76890145779738	8.58737089089322e-05	0.992642939099198	1	NS
ENSMUSG00000112229	Gm48086	0.00258190978605631	-0.508164432191579	8.37298530851341e-05	0.992732084081514	1	NS
ENSMUSG00000002345	Borcs8	-0.000586106445989315	4.54676499333911	8.33216880403272e-05	0.992749819985397	1	NS
ENSMUSG00000060534	Dcc	-0.00140319030855501	0.268954122868785	8.01534040091771e-05	0.992888995084782	1	NS
ENSMUSG00000031853	Map3k21	-0.398201371635476	-1.58055866167077	8.03085477762048e-05	0.992900342416626	1	NS
ENSMUSG00000028976	Slc2a5	0.00198814435418439	0.899272757938043	7.84417793354407e-05	0.992965328243967	1	NS
ENSMUSG00000082319	Gm8822	-0.00116217240022453	1.50946961772979	7.75886657821796e-05	0.993003685492428	1	NS
ENSMUSG00000017868	Sgk2	0.0800259291599976	-1.80562677486978	7.66657981525242e-05	0.993048544431661	1	NS
ENSMUSG00000021189	Atxn3	-0.000770769152569907	3.3927385311697	7.5486324615061e-05	0.993099119969191	1	NS
ENSMUSG00000029614	Rpl6	0.000256865805639214	10.7678266710626	7.38112823767362e-05	0.993176112850517	1	NS
ENSMUSG00000098768	Gm27207	-0.140229600274368	-1.73456597710116	7.25965975683943e-05	0.993240092756987	1	NS
ENSMUSG00000031530	Dusp4	-0.00115966633021893	2.73761778791946	7.2159469840842e-05	0.99325289841014	1	NS
ENSMUSG00000091239	Vmn2r76	1.78258535315867	-2.01173988536009	6.94559457589219e-05	0.99339744482151	1	NS
ENSMUSG00000086743	Hnrnpa1l2-ps	0.0122058245700601	0.589914143027843	0.00556335784347111	0.993499591261352	1	NS
ENSMUSG00000028587	Orc1	-0.000555395760994596	4.30255434308454	6.41278757122323e-05	0.993639451021759	1	NS
ENSMUSG00000097839	Gm26909	0.00128488703177868	1.43474739508481	6.12636398619103e-05	0.993783115723059	1	NS
ENSMUSG00000035390	Brsk1	0.0207234693598516	-0.029732401017448	6.08277828591449e-05	0.993805269590311	1	NS
ENSMUSG00000047109	Cldn14	-0.37139811523657	-1.48000893885191	6.01046645802192e-05	0.993845590206297	1	NS
ENSMUSG00000117010	CT025601.1	-0.000444243326093108	0.74986310920377	5.98038326661985e-05	0.993857629602571	1	NS
ENSMUSG00000103013	Gm37503	0.0656347156268106	-1.27014173797016	5.86791764343952e-05	0.993915658517955	1	NS
ENSMUSG00000030313	Dennd5b	-0.000468878810565277	4.05345758015527	5.83932927923097e-05	0.993930497708176	1	NS
ENSMUSG00000085355	3010003L21Rik	0.000680354812315863	2.93319430912248	5.78883530364793e-05	0.993956796333817	1	NS
ENSMUSG00000074622	Mafb	-0.00334079903716614	1.01404200715219	5.73187433756642e-05	0.993986601203373	1	NS
ENSMUSG00000046480	Scn4b	0.321419349057477	-1.68218376625563	5.65563936603718e-05	0.994035024647868	1	NS
ENSMUSG00000097051	Gm26836	-0.000351051287892065	1.25158056737074	5.60846006584839e-05	0.994051690151157	1	NS
ENSMUSG00000058444	Map2k5	-0.000398601728144373	5.01610122687509	5.55819912460584e-05	0.994078402903959	1	NS
ENSMUSG00000050550	Gm11868	0.0015973157038338	0.571155288605915	5.53122726126079e-05	0.994092787755189	1	NS
ENSMUSG00000113753	Gm5791	-0.0120004818497275	2.1457987546308	0.0126261012120551	0.99423958765584	1	NS
ENSMUSG00000038178	Slc43a2	0.000908563578427888	1.20299869391623	4.96343594728687e-05	0.994404183646068	1	NS
ENSMUSG00000028467	Gba2	-0.00048303919004779	3.98112868326068	4.83376961855438e-05	0.994477759563674	1	NS
ENSMUSG00000066152	Slc31a2	-0.000791780696165129	2.41836121950493	4.68691877667954e-05	0.994562288530392	1	NS
ENSMUSG00000033400	Agl	0.000881971787775503	2.65416157531698	4.66133950069019e-05	0.994577146992862	1	NS
ENSMUSG00000018727	Cpsf4l	0.00338249635759141	-0.083948676913785	4.57561517167178e-05	0.994627242070732	1	NS
ENSMUSG00000036693	Nop14	-0.000275133264270251	6.18680826599555	4.47168922291375e-05	0.994688607314245	1	NS
ENSMUSG00000035150	Eif2s3x	-0.000449050749822734	5.40180181443361	4.29415692872546e-05	0.994795353778393	1	NS
ENSMUSG00000078129	Actl10	-0.277222010769096	-1.77383512170817	4.12534301541544e-05	0.994901785423543	1	NS
ENSMUSG00000030806	Stx1b	0.00191585587754418	0.735256378504103	3.85368469278958e-05	0.995069270825754	1	NS
ENSMUSG00000097887	Gm26542	0.196634849439269	-1.66501155439211	3.44472738779064e-05	0.995339874872243	1	NS
ENSMUSG00000087221	BC037032	-0.756969606777898	-1.38225182490734	3.25299346162491e-05	0.995473806361062	1	NS
ENSMUSG00000027692	Tnik	-0.000744648037832339	1.35962914118719	3.18977346819905e-05	0.995514059901925	1	NS
ENSMUSG00000033985	Tesk2	-0.000812333689041653	1.7423689180583	3.17655659707352e-05	0.995523363226624	1	NS
ENSMUSG00000041782	Lad1	0.00335951262149025	2.03053439212586	3.17567513457676e-05	0.995524717159244	1	NS
ENSMUSG00000022972	Cfap298	0.000348835611514104	4.2683963386661	3.13822970131518e-05	0.995550451432298	1	NS
ENSMUSG00000004031	Brinp2	-1.03453384162709	-1.75379382793222	3.0085095055799e-05	0.995645781360659	1	NS
ENSMUSG00000096361	Gm5814	0.0227839268246019	2.06238468506199	0.0398445015885056	0.995668628136922	1	NS
ENSMUSG00000090397	Gm17096	-0.00230144780665069	-0.214834400281449	2.93380048296958e-05	0.995697815553472	1	NS
ENSMUSG00000082855	Gm14537	0.014265352863083	-1.20586518479212	2.76610195813055e-05	0.995822581808704	1	NS
ENSMUSG00000006241	Ccdc159	0.00529043646408013	0.828469753045972	2.73683672902552e-05	0.99584473880811	1	NS
ENSMUSG00000105637	Gm42480	-0.232366533068445	-1.82925824037742	2.51131046144393e-05	0.996023121836016	1	NS
ENSMUSG00000036550	Cnot1	0.000165458380370522	7.27800572542057	2.49836796507153e-05	0.996029892557678	1	NS
ENSMUSG00000108206	Gm44427	-1.02466486827795	-2.04064550873983	2.37778187101718e-05	0.996132269247498	1	NS
ENSMUSG00000000202	Btbd17	0.0277622188315355	0.605171094057891	2.37135270469748e-05	0.996135256196846	1	NS
ENSMUSG00000097893	1700034P13Rik	0.00224055543449439	0.354403888486712	2.3262147243417e-05	0.996169115256725	1	NS
ENSMUSG00000103887	Gm37008	-0.97686428952962	-1.74734620092942	2.32534897942502e-05	0.996170822086009	1	NS
ENSMUSG00000072575	Eddm3b	0.667663113945508	-2.29536909634689	2.32424992547072e-05	0.996192777933897	1	NS
ENSMUSG00000078503	Zfp990	-1.09941005182941	-1.50415751939962	2.28794966075144e-05	0.99620173959973	1	NS
ENSMUSG00000118164	AC113528.1	0.000530895532985597	3.9953248790492	2.25867422909097e-05	0.996225138396628	1	NS
ENSMUSG00000113434	3200001D21Rik	-0.967458339714012	-2.05239949821919	2.07779677884587e-05	0.996383504132952	1	NS
ENSMUSG00000068284	Usf3	-0.00032005178967377	3.86207530209465	2.04288223259799e-05	0.996409986678153	1	NS
ENSMUSG00000079244	Gm5622	-0.00238604090984596	1.28962575411678	1.9607142760657e-05	0.996486128105509	1	NS
ENSMUSG00000067529	Olfr1423	0.103058155371052	-1.05437689660999	1.91738767115835e-05	0.996522001004306	1	NS
ENSMUSG00000108274	Gm44169	-1.44218602059842	-1.58766788251888	1.90615227642237e-05	0.996534114998122	1	NS
ENSMUSG00000072421	Gm10357	-0.000668407056697269	0.961005528117575	1.85537757046611e-05	0.99657870373112	1	NS
ENSMUSG00000102875	Gm37139	0.0130140357013215	-0.3777960762809	1.85296697497826e-05	0.996580926995584	1	NS
ENSMUSG00000079442	St6galnac4	0.000513864043282693	3.22742323874012	1.84741467076167e-05	0.996586053329935	1	NS
ENSMUSG00000027868	Tbx15	2.25415669901894	-1.03672194724734	1.84463813260794e-05	0.99659059599888	1	NS
ENSMUSG00000116916	Gm34967	0.00134535407523594	0.33388710950359	1.78541792892968e-05	0.996643825525396	1	NS
ENSMUSG00000039410	Prdm16	0.00289646372848024	0.554800569465596	1.76626454232887e-05	0.996661875935096	1	NS
ENSMUSG00000055976	Cldn23	0.504595011137467	-1.15173635100593	1.69736698772195e-05	0.99673129902757	1	NS
ENSMUSG00000031603	Fgf20	-0.222110621337775	-0.846429090059532	1.69479167445732e-05	0.996746388937158	1	NS
ENSMUSG00000036913	Trim67	0.343949114791184	-1.75664401713675	1.67091998264028e-05	0.996758198867246	1	NS
ENSMUSG00000101089	2610016A17Rik	0.00175655168985283	3.59171405728835	1.57594869681069e-05	0.996851032766996	1	NS
ENSMUSG00000117788	AC115768.1	-0.000880830890849351	1.2852401009274	1.48689881561536e-05	0.996937222048612	1	NS
ENSMUSG00000110405	Gm45534	0.00388244687881449	0.325343105835227	1.4184370224148e-05	0.997008562842958	1	NS
ENSMUSG00000103940	Gm38227	0.00721909224355069	-0.372022071472195	1.40945687516966e-05	0.997018047250912	1	NS
ENSMUSG00000111308	Gm48710	-1.47959010556552	-1.60649667755096	1.38284665260897e-05	0.997048927160614	1	NS
ENSMUSG00000024085	Man2a1	0.000373545784627374	3.35331856317829	1.3407471742628e-05	0.99709163869993	1	NS
ENSMUSG00000039116	Adgrg6	-1.17163705056008	-1.5157771645835	1.25235348524995e-05	0.997191951100899	1	NS
ENSMUSG00000109576	Gm44704	-0.662559435487045	-1.78312449476763	1.18655824816575e-05	0.997264688149742	1	NS
ENSMUSG00000020528	Prpsap2	-0.000204237273446763	4.8371983882678	1.16282677350714e-05	0.997291476834611	1	NS
ENSMUSG00000029925	Tbxas1	0.0105286115061381	-0.534434699400174	1.12292853329946e-05	0.997338348867538	1	NS
ENSMUSG00000028357	Kif12	0.695639505568521	-0.345076857527382	1.00892577919207e-05	0.99748211026363	1	NS
ENSMUSG00000025234	Arih1	0.000151433243356049	5.34243303795612	9.32064825187153e-06	0.997575075215138	1	NS
ENSMUSG00000090266	Mettl23	-0.000142692784634626	5.64673618120247	8.53422719765551e-06	0.997679629308518	1	NS
ENSMUSG00000074896	Ifit3	-0.352431529281816	-1.3654691531521	8.2842341908693e-06	0.99771536567556	1	NS
ENSMUSG00000047171	Helt	-0.617084052984071	-1.56344574946253	8.22043992195728e-06	0.997729484431892	1	NS
ENSMUSG00000099170	5730403I07Rik	-0.239276158728469	-1.83099871091036	7.71564374767196e-06	0.997797428591986	1	NS
ENSMUSG00000097910	5033428I22Rik	-0.0147019954676591	-0.489223785299669	7.64613747941273e-06	0.997803676098874	1	NS
ENSMUSG00000101301	Gm29214	0.0784592689235088	-1.49127274292364	7.29595045289067e-06	0.997854739112887	1	NS
ENSMUSG00000037762	Slc16a9	-0.0904779925793853	-1.28324230889175	7.06817263402415e-06	0.997889931217988	1	NS
ENSMUSG00000025991	Cps1	-0.0803227315441235	-2.11290159517069	6.61353660264855e-06	0.997963008974908	1	NS
ENSMUSG00000083744	Gm14824	0.351126486275176	-1.83744109268013	6.33552450275152e-06	0.998001852334513	1	NS
ENSMUSG00000002500	Rpl3l	1.72958485177585	-2.15875836487894	5.98384494516423e-06	0.998060009942637	1	NS
ENSMUSG00000092454	Gm2991	-0.000183507056194232	1.73131267556272	5.91487117586874e-06	0.998068262506484	1	NS
ENSMUSG00000032417	Rwdd2a	0.000852705893300396	1.97496074920767	5.90440170950845e-06	0.998069972871497	1	NS
ENSMUSG00000086596	Susd5	-0.878712169088071	-1.41171590862212	5.70215985984519e-06	0.998103984145988	1	NS
ENSMUSG00000020807	4933427D14Rik	-0.000169393509380078	4.26026944087308	5.05266875053951e-06	0.998214598311426	1	NS
ENSMUSG00000096146	Kcnj11	0.398635053132957	-1.97840712769735	4.98543638952409e-06	0.998227873247928	1	NS
ENSMUSG00000024565	Sall3	0.0001259295997618	4.3602671340099	4.77469795738378e-06	0.998264404561765	1	NS
ENSMUSG00000019487	Trip10	-0.000117261086217688	5.09419999773836	4.02241612443116e-06	0.998406987799367	1	NS
ENSMUSG00000040258	Nxph4	0.474451748573331	-1.73932265558505	3.66572244192627e-06	0.998482855905983	1	NS
ENSMUSG00000085141	Gm13429	-0.00831576112460343	-0.673638062543102	3.33569009492871e-06	0.998549330427793	1	NS
ENSMUSG00000081622	Gm5937	-0.0290900279716811	0.434677915469862	0.0330300330447142	0.998568680040388	1	NS
ENSMUSG00000111258	Gm34397	-0.792357600936911	-1.13813204902054	2.52149737385037e-06	0.998739306092396	1	NS
ENSMUSG00000025480	Syce1	-0.742241920984637	-1.24132718333733	2.21983920188416e-06	0.998817491816809	1	NS
ENSMUSG00000034777	Vax2	-0.419369395597356	-1.94911561611025	1.55215350425326e-06	0.999011548882606	1	NS
ENSMUSG00000031139	Mcf2	-0.133093651968866	-1.91241203340189	1.51873695898625e-06	0.999023111876001	1	NS
ENSMUSG00000076928	Trac	-1.28632920855005	-1.15779055044756	1.27770304082847e-06	0.999102493586107	1	NS
