seqnames	start	end	width	strand	nWindows	logFC.up	logFC.down	PValue	FDR	direction	best	logFC	logCPM
chr9	20510001	20510200	200	*	2	0	1	0.0981228997837316	0.6812438281893	down	2224679	-0.624068922039726	-1.6604507243257
chr9	20606701	20607550	850	*	15	0	5	0.00599609247975244	0.340099697746245	down	2224811	-1.40712433443241	-1.62417083971301
chr9	20694401	20695650	1250	*	23	0	6	0.058516246749177	0.60027493706114	down	2225120	-0.578179423038609	-0.717390977020432
chr9	20697151	20698050	900	*	16	4	0	0.0564351524769888	0.59487855659878	up	2225135	0.743237014110823	-1.3347396581169
chr9	20743851	20745000	1150	*	21	0	7	0.0101779592731418	0.390544623629278	down	2225270	-0.897160401889412	-1.23355196834296
chr9	20814501	20815600	1100	*	20	0	1	0.0203172487006218	0.469698170555718	down	2225457	-0.334868703244689	0.705219930043181
chr9	20868501	20869600	1100	*	20	1	4	0.0309398505078098	0.519151110483958	down	2225539	-1.30706818125426	-1.27396661435923
chr9	20908701	20909150	450	*	7	0	4	0.00923440579471704	0.382140695900742	down	2225838	-1.11368920106504	-1.50098139480959
chr9	20943251	20944300	1050	*	19	0	3	0.0550844438151733	0.591048493241113	down	2225885	-0.610838014066466	-0.784337330187356
chr9	20990901	20991800	900	*	14	0	2	0.0366286210191093	0.538874909649021	down	2226081	-0.540939950780849	-0.617693197733582
chr9	21008151	21009150	1000	*	13	2	3	0.0331079195889631	0.526952446038517	down	2226131	-1.59575209762929	-1.63583281019408
chr9	21014301	21015500	1200	*	22	0	3	0.0890075846829378	0.66542367664978	down	2226170	-2.01272834257643	-1.07910911151559
chr9	21028001	21029600	1600	*	30	0	2	0.0156944491019082	0.437635303823061	down	2226269	-0.660965886300534	-0.329193184050178
chr9	21030951	21032550	1600	*	30	0	0	0.077140391211018	0.642541121731532	down	2226317	-0.401401103431833	0.364156971991887
chr9	21036001	21037600	1600	*	30	0	3	0.0427055433301535	0.559295813080471	down	2226412	-0.724239719944759	-0.734142337195441
chr9	21090651	21091700	1050	*	19	0	7	0.0714382465201244	0.631775543895542	down	2226551	-0.827009260770169	-1.37599102338717
chr9	21115701	21116900	1200	*	19	4	6	0.0551970715162633	0.591227314267291	down	2226695	-2.56370765431118	-1.68461914828726
chr9	21163901	21164950	1050	*	19	0	6	0.0235774207130292	0.484900632651773	down	2226907	-1.31577018922583	-1.27811053963892
chr9	21180851	21182250	1400	*	26	0	2	0.0760762174746963	0.639834313146204	down	2227004	-1.1412895419837	-1.04950066290907
chr9	21204001	21204900	900	*	16	0	1	0.0591164409821078	0.602170071936269	down	2227132	-0.609943153818941	-0.199543579060838
chr9	21216101	21216900	800	*	14	2	1	0.0673213556431001	0.621335304597566	up	2227194	0.689856284760971	-1.08114239447969
chr9	21250301	21251850	1550	*	29	0	2	0.0828174037103472	0.653686301715223	down	2227472	-0.476607788991735	-0.284398451850517
chr9	21266701	21267300	600	*	10	0	5	0.0380381346735879	0.544699512567756	down	2227548	-1.90816782266711	-1.62167612760805
chr9	21290401	21291550	1150	*	21	2	0	0.0456520729613843	0.567377656703435	up	2227673	0.941581024538039	-1.68009170580932
chr9	21305851	21306000	150	*	1	0	1	0.0479216967088866	0.573659474151552	down	2227729	-0.85938883868713	-1.6925903158562
chr9	21337551	21338450	900	*	16	1	4	0.0540685630814917	0.588082732100905	down	2227871	-0.868077994726387	-1.35015129416724
chr9	21406351	21407250	900	*	16	2	4	0.0877238732045335	0.662964116137077	down	2228052	-0.907212921636614	-1.41370072470528
chr9	21424151	21425350	1200	*	22	6	0	0.0242600983106337	0.487867866959064	up	2228164	0.313630100473346	1.43458674384708
chr9	21433801	21434150	350	*	5	3	0	0.0661224658230946	0.618548961926033	up	2228205	0.793656203306254	-1.55112284276568
chr9	21544151	21545700	1550	*	28	6	0	0.0670657259392532	0.620424562258605	up	2228514	0.956645687816315	-1.48544175147894
chr9	21557051	21557900	850	*	14	0	3	0.0174431762463688	0.451488415594823	down	2228630	-1.31127148119484	-1.57722949637936
chr9	21624951	21625350	400	*	5	0	1	0.0685173987276724	0.62416895455286	down	2228897	-2.30954600914025	-1.63975396325953
chr9	21678401	21678700	300	*	4	0	4	0.0907566449959544	0.669377607415286	down	2228945	-0.802391864932627	-1.62235444490381
chr9	21691851	21692450	600	*	9	3	0	0.0453457704944382	0.56698420500626	up	2228966	1.00184883910985	-1.58429500082971
chr9	21725751	21727000	1250	*	20	0	1	0.0406131136988321	0.553415303518964	down	2229110	-0.671168562708349	-0.88172533632041
chr9	21736951	21737550	600	*	10	0	4	0.095817543164473	0.678340925871536	down	2229120	-0.852039533242896	-1.46574099650545
chr9	21772001	21772350	350	*	5	0	5	0.0136142456831571	0.422975863334647	down	2229319	-1.37721692133702	-1.66963825637431
chr9	21797351	21798450	1100	*	20	0	0	0.0111720729292091	0.402072814101507	up	2229405	0.378048094149864	1.20607085712732
chr9	21801051	21802100	1050	*	16	1	4	0.0466279107363516	0.571472942810966	down	2229449	-1.50198243211436	-1.68906973854474
chr9	21804001	21805150	1150	*	21	1	0	0.00857937845609816	0.373930706941726	down	2229480	-0.366823049164534	0.784251182464249
chr9	21852251	21853400	1150	*	21	0	1	0.0161397181698411	0.440990126958778	down	2229674	-0.381540897132334	0.723458186046198
chr9	21955201	21956700	1500	*	28	0	2	0.0629895020811835	0.611905297315815	down	2229837	-0.245681417559482	1.35642864183738
chr9	22050951	22052450	1500	*	28	0	10	0.0407842342655154	0.553963435224264	down	2230247	-0.723022075185676	-0.894010805257179
chr9	22389101	22390100	1000	*	18	5	0	0.0450805281035224	0.566194995118877	down	2230591	-0.288134752957312	1.07139031815608
chr9	22411051	22412000	950	*	17	0	0	0.0181205116928112	0.455608737994243	down	2230612	-0.283887314650156	1.45653433827522
chr9	22417651	22417900	250	*	3	3	0	0.0878825687774105	0.663536420270002	up	2230624	0.978712880183757	-1.67052993582949
chr9	22420251	22420850	600	*	10	0	5	0.00183210295983784	0.247092382105244	down	2230636	-1.26242830016753	-1.66105574565845
chr9	22474951	22475850	900	*	16	2	0	0.00102184003443092	0.214546413151938	down	2230707	-0.283193027879184	2.05358353661612
chr9	22475751	22476600	850	*	15	1	1	0.089292735473514	0.666239975023504	up	2230716	0.595148633044937	-0.347987718696897
chr9	22557201	22557950	750	*	12	0	6	0.0066718875947356	0.352158549218101	down	2230748	-0.888733798555191	-1.22315357552783
chr9	22576751	22577050	300	*	4	0	4	0.045061957853256	0.566124787933482	down	2230759	-0.912327135479686	-1.56077256965413
chr9	22632901	22633400	500	*	8	0	5	0.0331084614586425	0.526952446038517	down	2230777	-1.2207281130452	-1.41275671161675
chr9	22768901	22769350	450	*	7	0	6	0.0144595174995489	0.429206337099049	down	2230847	-0.975312330799255	-1.34911304358909
chr9	22850801	22851150	350	*	5	0	4	0.0270511598300576	0.501905641955214	down	2230996	-0.927627615633368	-1.5497935135483
chr9	23003151	23004600	1450	*	26	0	9	0.00927502587677678	0.38234277722425	down	2231084	-2.60955082003401	-1.4345219244485
chr9	23035251	23036150	900	*	16	1	0	0.0067573261856243	0.352351444592939	down	2231236	-0.425307662656535	0.600623896202066
chr9	23036051	23036950	900	*	16	0	0	0.00970864736129322	0.385898338986173	down	2231237	-0.411434479954316	0.610498971015511
chr9	23062801	23063400	600	*	10	0	4	0.0120277884250059	0.409373355604714	down	2231363	-2.28033432913704	-1.3164911780187
chr9	23136451	23137400	950	*	11	2	3	0.0769918771959511	0.642283728604514	up	2231402	0.889233493673915	-1.54004410583093
chr9	23206351	23206800	450	*	7	0	6	0.0625401717434634	0.610916511145432	down	2231470	-0.734143523974892	-1.63594507196376
chr9	24293401	24294200	800	*	14	0	4	0.0252007582523988	0.491577182602069	down	2231788	-1.07398812993118	-1.46459950392889
chr9	24502901	24504050	1150	*	21	2	0	0.0232856063963873	0.482874520086916	up	2231850	0.270917084076729	1.20776303325082
chr9	24695601	24696950	1350	*	25	0	3	0.0276713837687672	0.504984328129342	down	2231912	-1.93659776899839	-1.70382136155839
chr9	24773451	24774450	1000	*	18	0	0	0.0716835463992725	0.632580863368582	down	2231952	-0.253944970399683	1.23962499116879
chr9	24943751	24944500	750	*	13	0	3	0.0332630281028958	0.52782771861406	down	2232091	-0.745376882894342	-0.987814759281106
chr9	25321401	25321550	150	*	1	0	1	0.0221264135271326	0.477913495207922	down	2232353	-1.1984138959443	-1.65340785384987
chr9	25481001	25482200	1200	*	22	0	0	0.0464487466905355	0.570669704507942	up	2232395	0.435816579331729	0.52731524673528
chr9	25491251	25491400	150	*	1	0	1	0.0107687677629377	0.397678495296814	down	2232439	-0.793807996980222	-1.69740099904162
chr9	25519151	25519650	500	*	6	6	0	0.0527549385020794	0.585656790845013	up	2232452	0.699177001958942	-1.61190927036509
chr9	26426801	26427350	550	*	9	6	0	0.0521724876107697	0.585137642132679	up	2232586	0.684942361018916	-1.10140409575101
chr9	27030001	27031150	1150	*	21	0	0	0.00486267055830432	0.321076567739233	down	2232828	-0.346094709159417	1.2389543781623
chr9	27097851	27098950	1100	*	20	0	6	0.0136427087900333	0.423042907302045	down	2232858	-1.03459206487453	-1.40131701124326
chr9	27174001	27174400	400	*	6	0	4	0.0237015268794595	0.485373662135244	down	2233031	-0.893099130790829	-1.61323161585968
chr9	27175401	27176600	1200	*	20	11	0	0.00249268807257959	0.272604845311249	up	2233043	0.987460212721897	-1.05649824963524
chr9	27461051	27461500	450	*	7	0	3	0.018288417974367	0.457198481484523	down	2233366	-2.06463919925635	-1.66593453120176
chr9	27728651	27729550	900	*	15	0	7	0.073920976877149	0.635992781975715	down	2233404	-0.582347137610112	-0.890486457287011
chr9	27936801	27938250	1450	*	27	0	4	0.00763191787617388	0.362830844315557	down	2233518	-0.410744183100251	1.27766788462381
chr9	27943301	27943700	400	*	6	0	5	0.0750872786684557	0.638259159596334	down	2233536	-0.823316479660082	-1.57417994610439
chr9	28080751	28081200	450	*	5	0	2	0.0905625335491914	0.66885645812437	down	2233560	-0.823255666354639	-1.59930749059691
chr9	28085451	28086100	650	*	11	0	5	1.00596354429106e-05	0.0328173778814091	down	2233582	-3.56167988977617	-0.914721501138938
chr9	28261101	28262350	1250	*	23	0	0	0.0345717907706153	0.533045273426099	down	2233638	-0.390431999911393	0.299539250363717
chr9	28403751	28404800	1050	*	19	0	4	0.0395361112124094	0.549990599785726	down	2233696	-1.56806440329725	-0.434031481441535
chr9	28568951	28569800	850	*	15	6	0	0.0511721339310738	0.582788236384138	up	2233732	1.12227607356029	-1.64872102752881
chr9	28977251	28977700	450	*	7	0	4	0.0740972219022094	0.636464611907004	down	2233771	-0.756943111116523	-1.1797000221111
chr9	28982301	28982650	350	*	5	0	5	0.0039319307286458	0.300158818523503	down	2233778	-3.3895852449572	-1.70102458639244
chr9	29036201	29037000	800	*	14	0	5	0.0688135903656814	0.625088714291094	down	2233799	-1.69638917313811	-0.954857450856755
chr9	29222901	29223600	700	*	12	0	2	0.0702366049618205	0.629254325846092	down	2233850	-0.857316840269887	-1.42275610949654
chr9	29366951	29367400	450	*	7	4	0	0.0226180407391742	0.479695127182237	up	2233967	0.59489515684128	-1.1048642902422
chr9	29595051	29595300	250	*	3	0	3	0.0752834689439442	0.638619041630819	down	2234153	-0.686893367346124	-1.64923038463918
chr9	29646951	29648150	1200	*	22	0	7	0.087184589218817	0.662009442818463	down	2234226	-0.900170218172416	-1.2085815814749
chr9	29654851	29655550	700	*	12	0	5	0.0134154874421079	0.421791737262142	down	2234263	-0.585486919404946	-0.437667253669885
chr9	29803101	29804050	950	*	17	0	8	0.0324503159883993	0.524412756772617	down	2234443	-0.762039603607024	-1.2596557040787
chr9	29826951	29828250	1300	*	24	0	5	0.00503124797662957	0.322549957746387	down	2234471	-0.45948519415705	0.499729414258136
chr9	29833401	29834350	950	*	17	4	0	0.0888917849664309	0.665086301378938	up	2234499	1.04445546392779	-1.69641615857802
chr9	29864401	29865750	1350	*	25	1	5	0.00016658695664254	0.104738368692552	down	2234510	-0.581954501342366	0.283253063444027
chr9	29943051	29943200	150	*	1	1	0	0.0190643628252791	0.463130015790869	up	2234585	0.940497408273608	-1.68309488266193
chr9	29962351	29963350	1000	*	17	0	5	0.0262449336862993	0.497968469495603	down	2234638	-0.673665655809879	-0.672988887003765
chr9	30003451	30004850	1400	*	26	1	0	0.0911547492100221	0.670185282696009	up	2234679	1.48649693481508	-1.61327844975668
chr9	30209751	30210250	500	*	8	3	2	0.083845979302738	0.655589638105309	mixed	2234770	-1.49514286672843	-1.09999803684143
chr9	30438601	30438850	250	*	3	2	0	0.0932862489724838	0.673680079305919	up	2234845	0.670632234540943	-1.60766290824644
chr9	30467551	30467800	250	*	3	0	3	0.0214356023438434	0.474964559655219	down	2234864	-0.917952373862054	-1.67624694170755
chr9	30515951	30516350	400	*	6	0	3	0.0303413699261747	0.516593899391994	down	2234896	-0.961861953840786	-1.5741331811963
chr9	30590201	30591050	850	*	13	0	5	0.0736121642718986	0.635847802732779	down	2234954	-0.601059354684154	-1.00065689319995
chr9	30742251	30743000	750	*	13	6	0	0.0571265442147336	0.596786331151414	up	2235017	1.20640846768482	-1.46937918941722
chr9	30843751	30844850	1100	*	20	0	3	5.39664963578746e-05	0.0706883423240369	down	2235173	-0.517945324961104	0.78573586728393
chr9	30845951	30846400	450	*	7	0	3	0.00150734342400427	0.232804322315203	down	2235184	-1.56090380755886	-1.62911465754731
chr9	30976401	30976900	500	*	7	4	0	0.0842670974192758	0.656172032541088	up	2235344	0.833440031372695	-1.67804989419784
chr9	30997251	30997600	350	*	5	0	3	0.0882100848308364	0.663892250117567	down	2235349	-0.675602446518437	-1.58030597183019
chr9	31030401	31031450	1050	*	19	0	1	0.0937765440385737	0.674608119323604	down	2235403	-0.991648557321719	-1.43601325948415
chr9	31122351	31122850	500	*	8	0	5	0.0334444967578092	0.528590514845878	down	2235534	-0.742803323453781	-1.30961998400827
chr9	31181601	31182600	1000	*	14	6	0	0.042356286257606	0.558129565705897	up	2235608	0.800671940188951	-1.29506455791091
chr9	31272201	31272750	550	*	7	1	4	0.0247340425106151	0.490083806017627	down	2235748	-1.26991943126062	-1.63386621964181
chr9	31282551	31283550	1000	*	18	6	1	0.0597653107862472	0.603168456703999	up	2235813	1.2212463695254	-1.49521103172772
chr9	31385251	31386250	1000	*	13	5	0	0.0163804178217798	0.443222319531072	up	2235911	0.802031834724227	-0.846511627202982
chr9	31400251	31400850	600	*	10	0	2	0.043318806100781	0.561174040815253	down	2235942	-0.865427282774324	-1.25881219058603
chr9	31543351	31543950	600	*	10	0	1	0.0937748258078207	0.674608119323604	down	2236014	-0.672230923616442	-0.558770800011242
chr9	31610051	31610750	700	*	12	0	8	0.0354225778485202	0.535507487329456	down	2236042	-0.892337172437689	-0.855096284283015
chr9	31650301	31651300	1000	*	18	0	14	0.000559249007061761	0.175259578767984	down	2236079	-0.943486379205069	-0.491905419769883
chr9	31707251	31708500	1250	*	17	0	4	0.0222900265591281	0.478990430143532	down	2236174	-1.80044727908602	-1.68882734166042
chr9	31855851	31856900	1050	*	16	0	4	0.0192614514292819	0.463686144092648	down	2236241	-1.2870847640423	-1.55043503670195
chr9	31894551	31895650	1100	*	20	0	5	0.0763091530564817	0.640709180417398	down	2236320	-1.04516838679696	-1.50469279277508
chr9	31925701	31926650	950	*	17	0	0	0.0811945751478242	0.649696133527007	down	2236407	-0.434699872022751	-0.343499483031128
chr9	31960301	31960450	150	*	1	0	1	0.0957298414951371	0.678268463891763	down	2236431	-0.649641014970183	-1.66765073011523
chr9	31971651	31973100	1450	*	27	0	2	0.05752072677523	0.597443613407034	mixed	2236449	-0.286337759491906	0.902750029224983
chr9	31995201	31995400	200	*	2	2	0	0.0406871996517923	0.553612465205915	up	2236481	0.853285202001888	-1.68836166283581
chr9	32033401	32034450	1050	*	15	1	0	0.0359011287970759	0.536921072178562	up	2236609	1.63195912936996	-1.58960150030962
chr9	32142701	32143700	1000	*	13	0	5	0.00927947534827963	0.38234277722425	down	2236641	-1.3371982320088	-1.48790465572732
chr9	32223601	32224600	1000	*	18	1	5	0.0073627303631916	0.358302559814057	down	2236679	-1.38143317084832	-1.30869749685753
chr9	32292501	32293250	750	*	13	0	5	0.0663628220819445	0.619059258100501	down	2236722	-1.9531145185945	-1.27188390587051
chr9	32295901	32296350	450	*	7	0	7	0.00318325847459279	0.287709656829884	down	2236738	-1.34650930403229	-1.55220831703646
chr9	32316851	32317200	350	*	5	2	0	0.0733386763806291	0.63528709844124	up	2236764	0.78250091193227	-1.58126873025441
chr9	32319501	32320600	1100	*	20	0	11	0.0670117009463336	0.620274007473538	down	2236780	-2.60666604471961	-1.30991897398785
chr9	32400601	32401000	400	*	6	2	0	0.0608497779740024	0.606676707501038	up	2236891	0.850778860950954	-1.62066462362989
chr9	32434201	32435100	900	*	9	1	2	0.0630405735679222	0.612037633245399	down	2236967	-2.55927518636334	-1.68184239167158
chr9	32478801	32479700	900	*	16	0	13	5.55492130483682e-05	0.0712080607412192	down	2237013	-1.58963450152467	-1.15334329414328
chr9	32495351	32496400	1050	*	15	6	0	0.0517364500515049	0.583628403879663	up	2237073	0.918502725588838	-1.4098556260104
chr9	32507201	32507550	350	*	5	2	1	0.0272309839583178	0.502454760380649	up	2237107	1.2531480268909	-1.65698068763493
chr9	32540751	32542350	1600	*	30	1	0	0.0705023597563953	0.629917735375149	up	2237213	0.492628870403154	-0.100649576886701
chr9	32542251	32543850	1600	*	30	0	0	0.0801911012167851	0.647602035047163	up	2237217	0.401881542073166	0.158007672798362
chr9	32562551	32563650	1100	*	18	4	1	0.040478414974128	0.552699998057356	up	2237443	0.83918726998892	-1.51677866231368
chr9	32592301	32593350	1050	*	19	4	0	0.0298071268356666	0.514771640932559	up	2237546	0.719209545502707	-1.31914670920129
chr9	32594351	32595200	850	*	15	0	1	0.0848153609108048	0.657107170176953	down	2237571	-0.775833943064669	-1.28187841533639
chr9	32595101	32595950	850	*	15	2	3	0.0197259407248482	0.465870082948639	down	2237589	-1.26311419635845	-1.36360189475425
chr9	32645801	32647200	1400	*	16	3	1	0.0212124642740234	0.47348683534899	down	2237639	-2.89977174729802	-1.6748875334222
chr9	32671551	32672550	1000	*	18	2	0	0.0662923707839553	0.618999686823819	up	2237663	0.675322221551214	-0.136912079550537
chr9	32685401	32686150	750	*	12	0	6	0.0022347241791022	0.266925460548021	down	2237744	-2.5847804050276	-1.40543690099016
chr9	32710851	32712000	1150	*	21	0	7	0.00116056214888537	0.22050808363124	down	2237821	-0.727160440664342	-0.44370378092226
chr9	32719951	32720900	950	*	17	0	2	0.0665419695364277	0.619319852484164	down	2237884	-0.98899914862565	-1.61103537614223
chr9	32720801	32721750	950	*	17	3	0	0.0379928716696267	0.544693657093708	up	2237904	0.77809917575786	-1.21181455010197
chr9	32791601	32792350	750	*	13	3	0	0.0298116333177716	0.514776911242986	up	2237999	0.613248928985203	-0.644446450744115
chr9	32823651	32824500	850	*	14	1	0	0.07098118642475	0.630780748781724	up	2238039	0.681120020655875	-0.8772518502828
chr9	32834751	32835900	1150	*	21	0	2	0.00126864634825799	0.225587225484002	up	2238060	0.432227820119795	2.01748827090255
chr9	32885851	32886800	950	*	17	0	3	0.0446779864252865	0.565375383866017	down	2238104	-0.436715729108749	-0.0348269047389887
chr9	32899551	32900500	950	*	17	3	0	0.0734317916107767	0.635584211118087	up	2238126	0.832424617959447	-1.50161572283931
chr9	32913201	32913850	650	*	11	6	0	0.0694045387016402	0.626401591056602	up	2238143	0.602998677182453	-1.15525658429031
chr9	32931201	32931700	500	*	8	4	2	0.0325509961211052	0.524835876509836	up	2238172	0.873620329547919	-1.5298452599079
chr9	32986751	32987800	1050	*	19	9	2	1.40044553436366e-05	0.0384346719582557	up	2238245	0.789559381844211	0.179463141030922
chr9	33052301	33052750	450	*	7	2	0	0.0216536982826904	0.476374699510899	up	2238265	1.19044660986749	-1.63529747492163
chr9	33104301	33105400	1100	*	20	3	0	0.0909371745548733	0.669981609754225	up	2238321	0.406304511997113	-0.0482515559720383
chr9	33233651	33234350	700	*	10	0	9	3.67399262425967e-05	0.0600914964410318	down	2238335	-1.01598167026503	-0.77763226785796
chr9	34180751	34181400	650	*	11	6	0	0.00205557718237535	0.258669105101805	up	2238369	0.722765602160277	-0.528861211722252
chr9	34193301	34193550	250	*	3	2	0	0.0632823570755427	0.612452631353374	up	2238381	0.869213567355318	-1.59998263894374
chr9	34202451	34203350	900	*	16	3	0	0.0201015864521689	0.468199025555925	up	2238386	1.29307339529683	-1.41769172863756
chr9	34425401	34426100	700	*	12	0	9	0.000463946026108318	0.169114725008338	down	2238468	-1.19510908852902	-1.4118994090277
chr9	34446651	34447950	1300	*	22	0	2	0.0252450152137812	0.491857895779996	down	2238496	-1.68238470497128	-1.27933466544601
chr9	34721001	34722100	1100	*	20	1	1	0.0327107116344517	0.525183916525808	down	2238649	-0.613729657951591	0.0129475275632188
chr9	34750901	34751250	350	*	5	1	1	0.0745724362146627	0.637100938529074	up	2238686	1.03278375692057	-1.63276039142518
chr9	34776051	34777000	950	*	17	0	6	0.00124540296565951	0.222997294946531	down	2238725	-3.63731781500013	-1.44866904444065
chr9	34797751	34798450	700	*	12	11	0	0.0534619031629252	0.586710029753915	up	2238759	0.657162163282763	-1.22584479349379
chr9	34883051	34883550	500	*	8	0	5	0.00945391789883769	0.383552991256156	down	2238860	-1.07858267121008	-1.43458555271671
chr9	34886501	34887400	900	*	16	0	7	0.00503073326169617	0.322549957746387	down	2238871	-0.770026698962421	-0.877152478093002
chr9	34971401	34971550	150	*	1	0	1	0.0721050843639601	0.633256041899896	down	2238983	-0.560316019010676	-1.65520765614342
chr9	35017601	35018500	900	*	16	7	0	0.0106011666812724	0.39569294321516	up	2239050	1.24029161486857	-1.52443976227723
chr9	35122451	35123350	900	*	15	0	8	0.0950041069024036	0.676920179585766	down	2239291	-0.935202305591846	-1.59726169488352
chr9	35155801	35155950	150	*	1	0	1	0.000459179682076039	0.168561839088385	down	2239376	-1.5407919193734	-1.69486339066697
chr9	35156751	35157100	350	*	5	4	0	0.0852618500631977	0.657619625185214	up	2239380	0.839916100577274	-1.69147629868182
chr9	35266851	35267950	1100	*	20	0	0	0.0320292971675623	0.523084680227513	up	2239538	0.351854565923254	0.569564709380559
chr9	35339701	35340600	900	*	16	0	5	0.0588757409461542	0.60150517704642	down	2239914	-0.80807255887049	-1.23878998140068
chr9	35342251	35342800	550	*	9	4	0	0.0874846506259643	0.662493347420374	up	2239947	0.636468098881132	-1.15342811675282
chr9	35368501	35369700	1200	*	22	8	0	0.0175531725587846	0.452226835311485	up	2240079	0.848349059394417	-1.18925587012921
chr9	35495551	35496450	900	*	16	1	4	0.0497945190737264	0.579116449320966	down	2240388	-0.86215971781788	-1.43270302794858
chr9	35522301	35522550	250	*	3	2	0	0.00944918097312547	0.383552991256156	up	2240463	1.42597123067419	-1.53784319759488
chr9	35592901	35593250	350	*	5	0	2	0.00683092822024256	0.352503845483128	down	2240633	-1.04902621254768	-1.62625308596159
chr9	36941201	36942300	1100	*	18	1	4	0.0639181477529775	0.613946387503334	down	2240982	-1.66709159018435	-0.892049372758729
chr9	36961701	36962900	1200	*	22	0	5	0.0828185473928172	0.653686301715223	down	2241051	-0.73354287056024	-1.29020440497992
chr9	36973251	36973800	550	*	9	1	0	0.0502533321557347	0.580194937302503	up	2241156	0.711206174259554	-1.04774482022001
chr9	37021301	37022300	1000	*	18	4	3	0.0223345414322639	0.479226946286499	up	2241311	1.16503497704677	-1.54012623308479
chr9	37029251	37030650	1400	*	26	3	5	0.0238689117553569	0.485924727588951	up	2241360	0.556619102325813	-0.432380768833325
chr9	37030551	37031900	1350	*	25	1	2	0.0127494387535509	0.416001266263013	up	2241372	0.583715001719232	-0.278454792712153
chr9	37052401	37053950	1550	*	29	6	1	0.00727933896260802	0.357558015479753	up	2241463	0.557026340610197	-0.320943729127745
chr9	37075901	37077000	1100	*	20	0	3	0.0693523700016885	0.626350000648368	down	2241549	-0.380273769150071	0.246780005267639
chr9	37152951	37153200	250	*	3	0	3	0.00514178644667209	0.324105001245371	down	2242046	-0.995416444965817	-1.63783850736349
chr9	37177601	37178750	1150	*	20	7	2	0.0420813970497909	0.557884987965175	up	2242081	1.37781437498918	-1.47754857239465
chr9	37207451	37208750	1300	*	24	4	0	0.0135309286723211	0.422975863334647	up	2242114	0.687416362497051	-0.426079340694479
chr9	37250051	37250250	200	*	2	0	2	0.0685162663680905	0.62416895455286	down	2242215	-0.628418925084432	-1.62557570989152
chr9	37406201	37406800	600	*	10	3	0	0.00232668347986209	0.269619892029053	up	2242315	1.96253928235522	-1.49519636199876
chr9	37437901	37438700	800	*	14	0	7	0.000420546966525412	0.164164823009102	down	2242484	-1.4589786266283	-1.37879378341001
chr9	37455901	37456750	850	*	15	0	5	0.00550641214807176	0.331152753674349	down	2242523	-0.399596171627763	0.542038871171999
chr9	37460801	37462050	1250	*	21	9	2	0.0061538007827602	0.342711185278038	up	2242573	1.31714098296641	-1.54582540580255
chr9	37489451	37490550	1100	*	20	0	3	0.0676657030636427	0.622253770280998	down	2242634	-0.781703790373453	-1.26719288931076
chr9	37537501	37538200	700	*	12	0	7	0.0273153325954709	0.503114010312379	down	2242725	-2.21003954097467	-1.62222497150199
chr9	40325601	40326900	1300	*	24	3	2	0.0218560568010983	0.477258660895011	up	2243330	0.965763594518952	-1.41872590001379
chr9	40333251	40334000	750	*	13	0	7	0.0736662741172026	0.635859266391763	down	2243367	-0.661093283936969	-1.31889511333837
chr9	40353951	40354350	400	*	6	3	0	0.0289935245850979	0.512201416407816	up	2243427	0.967640128521177	-1.65942465054826
chr9	40370001	40370150	150	*	1	1	0	0.013759282209612	0.424197540912227	up	2243441	0.787010754585344	-1.69020825448524
chr9	40375501	40376400	900	*	14	2	0	0.0758882634680573	0.639529015927463	down	2243462	-0.459922758036177	-0.422603714308041
chr9	40390851	40392050	1200	*	22	2	0	0.0611280385387896	0.607418684314395	down	2243523	-0.495794151364407	-0.219994568514542
chr9	40479251	40479700	450	*	7	0	5	0.0859149124249753	0.659040562253357	down	2243680	-1.6913191332244	-1.0235809004737
chr9	40635951	40636650	700	*	11	5	0	0.0718932837871164	0.632816813117966	up	2243855	0.751133309103336	-1.12801371377451
chr9	40642301	40643250	950	*	17	0	8	7.07705916600386e-05	0.0780370284136969	down	2243903	-3.33094441047327	-1.03697529770471
chr9	40643651	40644200	550	*	9	0	7	0.00672131023345816	0.352186547573361	down	2243916	-0.886149422532889	-1.4725933849298
chr9	40693351	40694050	700	*	9	0	2	0.0981355806427429	0.6812438281893	down	2244016	-1.19081463372845	-1.68937015216204
chr9	40704151	40705500	1350	*	25	2	0	0.0977924301638348	0.6812438281893	up	2244044	0.810859584937501	-1.33500648300253
chr9	40722601	40723850	1250	*	23	0	4	0.039059076386839	0.548452876470547	down	2244129	-0.714361843075502	-0.606139505223331
chr9	40744101	40745000	900	*	13	2	2	0.0866348656719438	0.660748906038419	mixed	2244222	1.18773320752326	-1.65324107319938
chr9	40766051	40766450	400	*	6	3	0	0.0345722100866986	0.533045273426099	up	2244289	0.826310342387171	-1.39915624721228
chr9	40783351	40784300	950	*	17	0	2	0.0247163668596164	0.490083806017627	down	2244364	-0.552402295646486	-0.355828396812604
chr9	40793701	40794550	850	*	14	0	4	0.0779941618726112	0.643456361084777	down	2244385	-0.986217526466253	-1.60289028382824
chr9	40803501	40804600	1100	*	20	0	13	0.0941170521832197	0.675533747334089	down	2244482	-2.33103029280282	-1.56243727005768
chr9	40807701	40809150	1450	*	27	0	0	0.0327142281244681	0.525183916525808	down	2244569	-0.488387884803004	-0.0938824206424333
chr9	40827151	40828200	1050	*	16	0	4	0.0634910927861413	0.612961539402829	down	2244658	-1.26069405357033	-1.65964989593865
